file,return_code,pnl,stdout_tail,stderr_tail
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276142.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,028
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,337

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 10,476
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,878

Profit summary:
Round 1 day -2: 92,926
Round 1 day -1: 92,337
Round 1 day 0: 90,878
Total profit: 276,142",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,272728.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,557
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,866

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,198
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,600

Profit summary:
Round 1 day -2: 92,262
Round 1 day -1: 90,866
Round 1 day 0: 89,600
Total profit: 272,728",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b3.py,0,275710.0,"_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 10,786
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,095

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,517
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,919

Profit summary:
Round 1 day -2: 92,696
Round 1 day -1: 91,095
Round 1 day 0: 91,919
Total profit: 275,710",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b5.py,0,273994.0,"_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,615
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,924

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,638
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,040

Profit summary:
Round 1 day -2: 92,030
Round 1 day -1: 90,924
Round 1 day 0: 91,040
Total profit: 273,994",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276418.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,936
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,245

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,251
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,653

Profit summary:
Round 1 day -2: 92,520
Round 1 day -1: 92,245
Round 1 day 0: 91,653
Total profit: 276,418",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b5.py,0,272244.0,"2p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,086
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,395

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,761
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,163

Profit summary:
Round 1 day -2: 91,686
Round 1 day -1: 90,395
Round 1 day 0: 90,163
Total profit: 272,244",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py,0,277066.0,"mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,921
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,230

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,196
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,598

Profit summary:
Round 1 day -2: 93,238
Round 1 day -1: 92,230
Round 1 day 0: 91,598
Total profit: 277,066",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py,0,274690.0,"mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,444
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,753

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,496
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,898

Profit summary:
Round 1 day -2: 93,040
Round 1 day -1: 90,753
Round 1 day 0: 90,898
Total profit: 274,690",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276603.0,"0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,784
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,093

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,096
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,498

Profit summary:
Round 1 day -2: 93,012
Round 1 day -1: 92,093
Round 1 day 0: 91,498
Total profit: 276,603",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b5.py,0,273284.0,"0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,307
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,616

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,008
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,410

Profit summary:
Round 1 day -2: 92,258
Round 1 day -1: 90,616
Round 1 day 0: 90,410
Total profit: 273,284",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,272618.0,"0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,283
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,592

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 6,826
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 87,228

Profit summary:
Round 1 day -2: 92,798
Round 1 day -1: 92,592
Round 1 day 0: 87,228
Total profit: 272,618",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,274015.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,846
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,155

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,977
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,379

Profit summary:
Round 1 day -2: 92,481
Round 1 day -1: 91,155
Round 1 day 0: 90,379
Total profit: 274,015",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276587.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,705
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,014

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 10,543
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,945

Profit summary:
Round 1 day -2: 92,628
Round 1 day -1: 93,014
Round 1 day 0: 90,945
Total profit: 276,587",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,272524.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,476
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,785

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,541
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 89,943

Profit summary:
Round 1 day -2: 91,796
Round 1 day -1: 90,785
Round 1 day 0: 89,943
Total profit: 272,524",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l10m5m3_b3.py,0,272958.0,"0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,599
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,908

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 7,288
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 87,690

Profit summary:
Round 1 day -2: 92,360
Round 1 day -1: 92,908
Round 1 day 0: 87,690
Total profit: 272,958",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l10m5m3_b5.py,0,273138.0,"0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,720
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,029

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,605
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,007

Profit summary:
Round 1 day -2: 92,102
Round 1 day -1: 91,029
Round 1 day 0: 90,007
Total profit: 273,138",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276444.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,401
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,710

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,103
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,505

Profit summary:
Round 1 day -2: 92,228
Round 1 day -1: 92,710
Round 1 day 0: 91,505
Total profit: 276,444",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l8m5m3_b5.py,0,272800.0,"2p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,721
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,030

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t32p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,847
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,249

Profit summary:
Round 1 day -2: 91,521
Round 1 day -1: 91,030
Round 1 day 0: 90,249
Total profit: 272,800",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py,0,276822.0,"mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,184
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,493

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,087
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,489

Profit summary:
Round 1 day -2: 92,840
Round 1 day -1: 92,493
Round 1 day 0: 91,489
Total profit: 276,822",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py,0,274050.0,"mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,637
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,946

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,254
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,656

Profit summary:
Round 1 day -2: 92,448
Round 1 day -1: 90,946
Round 1 day 0: 90,656
Total profit: 274,050",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276790.0,"0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,706
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 93,015

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 10,710
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,112

Profit summary:
Round 1 day -2: 92,663
Round 1 day -1: 93,015
Round 1 day 0: 91,112
Total profit: 276,790",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l8m5m3_b5.py,0,273231.0,"p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,545
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,854

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb0p4_zm0p9_t3m2p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,944
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,346

Profit summary:
Round 1 day -2: 92,031
Round 1 day -1: 90,854
Round 1 day 0: 90,346
Total profit: 273,231",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py,0,275878.0,"_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,417
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,726

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 10,778
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,180

Profit summary:
Round 1 day -2: 92,972
Round 1 day -1: 91,726
Round 1 day 0: 91,180
Total profit: 275,878",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py,0,274066.0,"_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,806
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,115

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,058
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,460

Profit summary:
Round 1 day -2: 92,490
Round 1 day -1: 91,115
Round 1 day 0: 90,460
Total profit: 274,066",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py,0,275991.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,977
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,286

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 10,543
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,945

Profit summary:
Round 1 day -2: 92,760
Round 1 day -1: 92,286
Round 1 day 0: 90,945
Total profit: 275,991",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py,0,273285.0,"0p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 11,090
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,399

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t30p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 9,784
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,186

Profit summary:
Round 1 day -2: 91,700
Round 1 day -1: 91,399
Round 1 day 0: 90,186
Total profit: 273,285",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b3.py,0,275978.0,"_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,070
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,379

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,467
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,869

Profit summary:
Round 1 day -2: 92,730
Round 1 day -1: 91,379
Round 1 day 0: 91,869
Total profit: 275,978",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b5.py,0,274278.0,"_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,812
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,121

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,704
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,106

Profit summary:
Round 1 day -2: 92,050
Round 1 day -1: 91,121
Round 1 day 0: 91,106
Total profit: 274,278",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276233.0,"p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,897
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,206

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,161
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,563

Profit summary:
Round 1 day -2: 92,464
Round 1 day -1: 92,206
Round 1 day 0: 91,563
Total profit: 276,233",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b5.py,0,272963.0,"p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,578
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 90,887

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t32p0_mom0p0_curv0p0_l8m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,079
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 90,481

Profit summary:
Round 1 day -2: 91,595
Round 1 day -1: 90,887
Round 1 day 0: 90,481
Total profit: 272,963",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py,0,276431.0,"mom0p0_curv0p0_l10m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 11,004
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,313

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,460
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,862

Profit summary:
Round 1 day -2: 93,256
Round 1 day -1: 91,313
Round 1 day 0: 91,862
Total profit: 276,431",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py,0,275012.0,"mom0p0_curv0p0_l10m5m3_b5.py on round 1 day -1
ASH_COATED_OSMIUM: 10,817
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 91,126

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l10m5m3_b5.py on round 1 day 0
ASH_COATED_OSMIUM: 10,651
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,053

Profit summary:
Round 1 day -2: 92,832
Round 1 day -1: 91,126
Round 1 day 0: 91,053
Total profit: 275,012",
osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py,0,276919.0,"0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day -1
ASH_COATED_OSMIUM: 12,070
INTARIAN_PEPPER_ROOT: 80,309
Total profit: 92,379

Backtesting C:\quant-hacks\imc-prosperity26\generated_osmium_variants\osmium_variant_POLY_soft35_spr16_qg0p8_tg3p4_te1p0_ema1p1_imb1p2_zm0p3_t3m2p0_mom0p0_curv0p0_l8m5m3_b3.py on round 1 day 0
ASH_COATED_OSMIUM: 11,182
INTARIAN_PEPPER_ROOT: 80,402
Total profit: 91,584

Profit summary:
Round 1 day -2: 92,956
Round 1 day -1: 92,379
Round 1 day 0: 91,584
Total profit: 276,919",
